"id","treatment","submission","measure","text","num_sentences","num_clusters","num_coherent_sentences","num_non_coherent_sentences","num_concepts","duration","local_cohesion","accuracyLocal","accuracyGlobal","cld_question1","cld_question2","cld_question4"
"sh02ka02","integrated",2017-12-18 13:25:38,"draft","OsmoseWarum platzen Kirschen im Regen? Grund ist die Aufnahme von Wasser in die Kirsche. Da die Kirsche ein höherer Zuckeranteil als der Regen hat beginnt sie über ihre Haut Wasser ins innere zu ""saugen"". Hat die Kirsche zu viel Wasser aufgenommen platzt sie auf, wie ein Luftballon dem man mit zu viel Luft füllt. Dieser Effekt des Ausgleichens nennt man Osmose.  Die Natur möchte das Gefälle zwischen Zucker in der Kirsche und keinen Zucker Außerhalb der Kirsche ausgleichen. Ist die Membran, wie im Fall der Kirsche semipermiabel, so ist dies nicht beliebig möglich. Kleine Teile wie das Wasser können die Membran zwar passieren und ins innere der Kirsche gelangen, komplexere Moleküle aber, wie zum Beispiel der Zucker in der Kirsche, werden zurück gehalten. Er kann nicht nach Außen. Durch den Drang, das Gefälle auszugleichen kann also Wasser in die Kirsche eindringen kein Zucker jedoch heraus. Dies geschieht so lange bis die Kirsche platzt.  [LINEBREAK]",11,2,6,4,22,912.689,0.6,40,70,7,2,85
"sh02ka02","integrated",2017-12-18 13:51:03,"transfer","Evolution [LINEBREAK]Evolution beschreibt die  Anpassung und Weiterentwicklung eines Organismus an seine Umwelt. Grund für Evolution ist natürliche Selektion, Beziehungsweise der mit ihr zusammenhängende Selektionsdruck zum Beispiel durch Räuber: eine helle Maus ist in einer hellen Umgebung, wie zum Beispiel sandiger Boden, wesentlich besser Getarnt als eine dunkel gefärbte Maus. Bekommt eine Mäuse Mutter Beispielweise in der Wüste 6 Kinder, 3 davon mit heller und 3 davon mit dunkler Fellfärbung, haben die Kinder mit heller Fellfärbung eine höhere Chance nicht von Räubern gefressen zu werden, da sie durch Räuber nicht  so leicht erkannt werden. Ist nun das Merkmal für helle Fellfärbung zusätzlich vererbbar so werden die Kinder der hellen Mäuse auch helles Fell haben und über viele Generationen wird es irgendwann fast nur noch hell und kaum dunkel gefärbte Mäuse in der Wüste geben. Die Population ist evolviert.      [LINEBREAK]",5,2,3,1,23,885.845,0.75,76,74,8,5,75
"sh02ka02","integrated",2017-12-18 13:25:38,"revision","Osmose [LINEBREAK]Warum platzen Kirschen im Regen? Grund ist die Aufnahme von Regenwasser in die Kirsche. Da in der Kirsche eine höhere Konzentration an Zucker als im Regen herrscht beginnt  Wasser  über die Haut ins innere der Kirsche zu strömen um die Differenz möglichst Auszugleichen. Hat die Kirsche zu viel Wasser aufgenommen platzt sie auf, wie ein Luftballon dem man mit zu viel Luft füllt. Dieser Effekt des Ausgleichens nennt man Osmose. Die Natur möchte das Gefälle zwischen Zucker in der Kirsche und keinen Zucker Außerhalb der Kirsche ausgleichen. Am einfachsten würde der Ausgleich gelingen wenn Zucker aus der Kirsche in die Umgebung abgegeben würde und Wasser aufgenommen. Ist die Membran, wie im Fall der Kirsche jedoch semipermiabel, so ist kein beliebiger Austausch von Stoffen möglich: Kleine Teile wie das Wasser können die Membran zwar passieren und ins innere der Kirsche gelangen, komplexere Moleküle aber, wie zum Beispiel der Zucker in der Kirsche, werden zurück gehalten. Der Zucker kann also nicht nach Außen.  Die Kirsche nimmt Regenwasser auf bis sie platzt, dies ist nur ein Alltagsbeispiel für ein allgegenwärtigen Prozess in der Biologie: Ausgleich von Konzentrationen über den Osmotischen Druck. [LINEBREAK]",10,2,6,3,31,980.21,0.666666666666667,70,60,7,4,45
"si27sa40","control-group",2017-12-22 08:15:09,"draft","Osmose: [LINEBREAK]Unsere Welt besteht aus kleinen, unteilbaren Teilchen, die Atome. Diese können sich zu Molekülen zusammenlagern und verbinden. Eines der grundlegendsten und wichtigsten Moleküle für das Leben auf der Erde ist Wasser, H2O, bestehend aus einem Anteil Sauerstoff und doppeltem Anteil Wasserstoff. Wasser ist lebensnotwendig für alle Lebewesen auf der Erde. Lebewesen sind ein sogenanntes offenes System, da sie im Fließgleichgewicht mit der Umwelt stehen. Wir nehmen Moleküle aus der Umwelt auf und scheiden sie auch wieder aus. Wasser muss dabei in die einzelnen Zellen kommen, die durch eine Doppelmembran von der Umwelt abgeschlossen ist. Diese Membran ist jedoch semipermeabel, das heißt, dass bestimmte Moleküle ohne Probleme durch sie hindurch diffundieren können. Die Osmose beschreibt genau diesen Vorgang für Wasser. Wasser diffundiert durch die Zellmembran hindurch in die Zelle oder aus der Zelle hinaus, je nachdem ob sie in einer hypotonen(Konzentration bestimmter Moleküle ist niedriger als in Zelle) oder hypertonen (Konzentration bestimmter Moleküle ist höher als in Zelle) Lösung ist. Ist die Zelle in einer hypertonen Lösung diffundiert Wasser nach außen, um ein Konzentrationsgleichgewicht herzustellen, indem sie die Konzentration außerhalb verdünnt mithilfe des Wassers. bei einer hypotonen Lösung diffundiert Wasser in die Zelle hinein. Dieser Vorgang im allgemeinen wird als Osmose bezeichnet. [LINEBREAK]",13,2,8,4,25,681.394,0.666666666666667,76,55,7,6,60
"si27sa40","control-group",2017-12-22 08:15:09,"revision","Osmose: [LINEBREAK]Die Osmose ist ein grundlegender Vorgang in Lebewesen, beziehungsweise Zellen, ohne den Leben nicht möglich wäre. Der Vorgang bei dem Wasser durch Membranen hindurch diffundiert wird als Osmose  beschrieben. Wasser ist lebensnotwendig für alle Lebewesen auf der Erde. Lebewesen sind ein sogenanntes offenes System, da sie im Fließgleichgewicht mit der Umwelt stehen. Wir nehmen Moleküle aus der Umwelt auf und scheiden sie auch wieder aus. Dabei muss Wasser in die einzelnen Zellen gelangen, die durch eine Doppelmembran von der Umwelt abgeschlossen ist. Diese Membran ist jedoch semipermeabel, das heißt, dass bestimmte Moleküle ohne Probleme durch sie hindurch diffundieren können, andere jedoch nicht. Wasser gehört zu den Molekülen, die ohne Probleme durch die Zellmembran gelangen können. Die Osmose beschreibt genau diesen Vorgang für Wasser. Wasser diffundiert durch die Zellmembran hindurch in die Zelle oder aus der Zelle hinaus, je nachdem ob sie in einer hypotonen(Konzentration bestimmter Moleküle ist niedriger als in Zelle) oder hypertonen (Konzentration bestimmter Moleküle ist höher als in Zelle) Lösung ist. Ist die Zelle in einer hypertonen Lösung diffundiert Wasser nach außen, um ein Konzentrationsgleichgewicht herzustellen, indem sie die Konzentration außerhalb verdünnt mithilfe des Wassers. Bei einer hypotonen Lösung diffundiert Wasser in die Zelle hinein. Die Zelle bestrebt immer nach einer isotonen Lösung als Umgebung, das heißt, die Konzentration der Umgebung soll gleich der in der Zelle sein. Dies wird erreicht durch die Osmose des Wassers entlang des Konzentrationsgefälles. [LINEBREAK]",14,1,11,2,20,809.593,0.846153846153846,70,55,7,8,65
"si27sa40","control-group",2017-12-22 08:36:07,"transfer","Evolution: [LINEBREAK]Die Evolution ist die Grundlage der Vielfalt an Lebewesen heutzutage. Sie beschreibt die Entwicklung und Differenzierung einzelner Arten zu verschiedenen Rassen. Dazu muss man wissen, dass alle Lebewesen einen genetischen Code, DNA genannt besitzen, den sie an ihre Nachkommen weitergeben und dieser Code bestimmt ihr Aussehen und ihre Eigenschaften. Dieser Code muss natürlich kopiert werden und nur die Kopie wird an die Kinder weitergegeben. Bei dem Kopieren der DNA, kann es natürlich zu Fehlern kommen. Dies passiert sogar ziemlich oft. Manche Fehler wirken sich nicht auf das Verständnis des Codes aus, doch andere Fehler ergeben einen anderen Sinn des Codes und so hat das Kind dann andere Eigenschaften oder Aussehen als die Eltern. Bei der geschlechtlichen Fortpflanzung spielt auch eine große Rolle, dass das Kind die Hälfte der DNA der Mutter und die Hälfte des Vaters bekommt und so neu kombiniert mit Eigenschaften und Aussehen des Vaters und der Mutter ist. Die Individuen unterscheiden sich alle in Aussehen und Eigenschaften. Nun sind nicht alle Individuen gleich gut angepasst an ihre Umgebung. Zum Beispiel ist eine grüne Schlange in einem Wald unauffälliger und besser angepasst als eine rote Schlange. Die Rote wird schneller von Feinden erkannt und überlebt nicht leicht. Die grüne, gut angepasste überlebt jedoch, da sie gut getarnt ist. Dies wird als natürliche Selektion und ""survival of the fittest"" bezeichnet. Die Evolution kommt also durch Mutationen und Rekombination zustande, die zu verschiedenen Individuen führt und von denen die am besten angepassten überleben. [LINEBREAK]",15,4,4,10,35,869.905,0.285714285714286,70,64,7,7,75
"st22ju09","integrated",2018-01-18 15:47:46,"transfer","Unter Evolution versteht man die Entwicklung alles Lebens im Laufe der Zeit. Der Wissenschaftler Charles Darwin verfasste unsere heutige Evolutionstheorie, die vor allem durch den Spruch ""Survial of the fittest"", also überleben des Stärkeren, und die natürliche Selektion bekannt sind.  [LINEBREAK]Hierbei stellte Darwin beim Beobachten von Vögeln fest, dass sich verschieden Vogelarten auf eine ursprüngliche Vogelart zurückführen lassen konnten. So hatten Vögel auf verschiedenen Inseln sich unterschiedlich an die lokalen Gegebenheiten angepasst. Dies sah man beispielsweise an einer veränderten Schnabelform, welche besser geeignet war um die lokalen Beeren zu essen. Darwin erklärte sich diese Beobachtungen durch die natürliche Selektion. Nur die am besten angepassten Vögel konnten auf einer neuen Insel überleben. Wurde also durch eine zufällige genetische Mutation ein Vogel geboren, der einen kräftigeren kürzeren Schnabel hatte, als alle anderen, so konnte dieser Vogel viel besser die lokalen Nüsse knacken und essen. Dieser Vogel hatte also einen Vorteil den anderen gegenüber und während andere Vögle vielleicht vor Hunger starben ging es diesem Vogel gut. Bekam dieser Vogel nun Nachkommen mit der gleichen neuen Schnabelform, so konnte er diese viel besser füttern und seine Nachkommen hatten wieder einen Vorteil den anderen Vögeln gegenüber. So konnte sich mit der Zeit eine ganze Vogelart verändern, denn kurze kräftige Schnäbel hatten sich nun durchgesetzt, da sie eine essentieller Vorteil zum Überleben darstellten.  [LINEBREAK]",11,1,6,4,28,915.237,0.6,70,85,8,8,85
"st22ju09","integrated",2018-01-18 15:24:21,"draft","Unter Osmose versteht man den Molekülaustausch an einer semipermeablen Membran. Osmose findet beispielsweise in unseren Nieren statt und filtert so verschiedene Stoffe aus unserem Körper heraus.  [LINEBREAK]Eine semipermeable Membran kann man sich wie eine Folie mit winzigen Löchern vorstellen, so kleine Löcher, dass größere Moleküle, wie beispielsweise große Ionen nicht mehr hindurchpassen. Haben wir nun zwei Flüssigkeiten mit unterschiedlich vielen Ionen, die durch eine semipermeable Membran getrennt sind, so möchten sich eigentlich alle Moleküle überall verteilen. Dieses Verteilen wird auch Eigendiffusion genannt. Nun passen jedoch nicht alle Moleküle durch die semipermeable Membran und deswegen kommt stattdessen zu der Lösung mit mehr Ionen einfach Wasser hinzu, sodass die Ionen zwar immer noch auf der gleichen Seite der Membran sind, aber sie trotzdem einen größeren Abstand zueinander haben. Die Lösung wird also sozusagen verdünnt. Zusätzlich gehen kleinere Ionen von der Lösung in die Lösung mit wenigen Ionen. Dadurch entsteht nun aber ein sogenannter osmotischer Druck in der Lösung mit den ursprünglich vielen Ionen. Denn auf der einen Seite ist nun viel mehr Lösung, wie auf der anderen Seite der Membran.  [LINEBREAK]Dies kann in unsrem Körper gefährlich werden, da es beispielsweise durch einen zu hohen osmotischen Druck, zum Platzen von Zellen kommen kann. Deswegen müssen beispielsweise Infusionen immer isotonisch sein, dass heißt gleich viele Ionen enthalten, wie unser Blut.  [LINEBREAK]",12,3,6,5,23,943.425,0.545454545454545,65,81,8,6,74
"st22ju09","integrated",2018-01-18 15:24:21,"revision","Osmose findet beispielsweise in unseren Nieren statt und filtert so verschiedene Stoffe aus unserem Körper heraus. Dabei werden große und kleine Moleküle voneinander getrennt. Dies findet an einer semipermeablen Membran statt, welche man sich wie eine Folie mit winzigen Löchern vorstellen kann, so kleine Löcher, dass größere Moleküle, wie beispielsweise große Ionen nicht mehr hindurchpassen.  [LINEBREAK]Das Ganze lässt sich gut an einem Beispiel erklären. Haben wir nun zwei Flüssigkeiten, Lösung 1 hat viele große und kleine Moleküle und Lösung 2 besitzt hingegen gar keine, so möchten sich eigentlich alle Moleküle überall hin verteilen, dieser Vorgang wird auch Eigendiffusion genannt. Nun passen jedoch nicht alle Moleküle durch die semipermeable Membran und deswegen kommt stattdessen zu der Lösung 1, mit mehr Ionen, einfach Wasser hinzu, sodass die Ionen zwar immer noch auf der gleichen Seite der Membran sind, aber sie trotzdem einen größeren Abstand zueinander haben. Die Lösung wird also einfach verdünnt. Zusätzlich gehen kleinere Ionen von der Lösung 1 in die Lösung 2 mit wenigen Ionen. Bei diesem Austausch von Ionen und Wasser ensteht ein sogenannter osmotischer Druck in der Lösung 1 mit den ursprünglich vielen Ionen. Denn auf der einen Seite ist nun viel mehr Lösung, wie auf der anderen Seite der Membran. [LINEBREAK]Dies kann in unserem Körper gefährlich werden, da es beispielsweise durch einen zu hohen osmotischen Druck, zum Platzen von Zellen kommen kann. Hier hat eine neue Lösung beispielsweise sehr wenige Ionen, wie destilliertes Wasser. Gibt man nun destiliertes Wasser zu unseren Zellen, so möchten sich die Ionen in unseren Zellen gleichmäßig verteilen und aus der Zelle hinausströmen. Durch die semipermeable Membran wird dies jedoch verhindert. Deswegen kommt stattdessen Wasser in die Zellen hinein, jedoch steigt dadurch der Druck in unseren Zellen, was bis zum Platzen führen kann.  Deswegen müssen beispielsweise Infusionen immer isotonisch sein, dass heißt gleich viele Ionen enthalten, wie unser Blut.  [LINEBREAK]",16,3,7,8,25,958.353,0.466666666666667,70,85,8,7,90
"st24ka14","integrated",2018-01-24 11:50:15,"transfer","In der Biologie wird Evolution in einer großen Zeitdimension von unserer Erdheitsgeschichte gesehen. Grundgedanke davon ist, dass alle Lebensformen den gleichen Vorfahren haben, ein kleines Bakterium. Von dieser ersten Lebensform sollen dann im Laufe der Zeit viele Lebensformen entstanden sein. [LINEBREAK]Es werden verschiedene Einflussfaktoren von Darwin genannt. Einerseits die Veränderung der Umwelt und ihr Klima. Und zum anderen die Anpassung der Lebenformen an diese Umweltveränderung. Eine Anpassung kann nur durch eine große Vielfalt geschehen. Diese Vielfalt ist der Grund der Artenvielfalt des Planeten Erde. [LINEBREAK]Es findet somit immer eine evolutiver Druck aus zu überleben und mit den Lebensbedingungen zu recht gekommen. Die am besten angepassten Organismen erfahren einen positiven selektionsdruck und die Organismen, welche Nachteile durch werden negativ ausselektiert. Somit müssen sich Lebenformen immer den Lebensbedingungen anpassen. [LINEBREAK]Ein Wendepunkt der menschlichen Evolution ist, dass wir unsere Lebenbedungen probieren zu schaffen. Doch dies auf kosten der natürlichen Vielfalt, welche zur natürlichen Evolution notwendig ist. [LINEBREAK]In der Quantenphysik werden derzeit weitere Quantentheorien diskutiert, welche einen Lebenswillen im ""lehren Raum"" zwischen den Elektronen, Neutronen und Positrons wirken. [LINEBREAK]Eine dauernde Evolution findet in unserer DNA statt, sodass wir mit unserer Lebensweise die DNA-Ablesestruktur verändern und somit unseren eigenen pysiologischen Körper mit bestimmten. [LINEBREAK]",15,8,4,10,40,914.327,0.285714285714286,65,49,8,8,85
